Date,Open,High,Low,Close,Adj_Close,Volume,Year,Month,Day,Weekday,Daily_Range
2020-02-14,81.185,81.495,80.7125,81.2375,78.5163,80113600,2020,2,14,Friday,0.7825
2020-02-18,78.84,79.9375,78.6525,79.75,77.0787,152531200,2020,2,18,Tuesday,1.285
2020-02-19,80.0,81.1425,80.0,80.905,78.195,93984000,2020,2,19,Wednesday,1.1425
2020-02-20,80.6575,81.1625,79.5525,80.075,77.3928,100566000,2020,2,20,Thursday,1.61
2020-02-21,79.655,80.1125,77.625,78.2625,75.641,129554000,2020,2,21,Friday,2.4875
2020-02-24,74.315,76.045,72.3075,74.545,72.048,222195200,2020,2,24,Monday,3.7375
2020-02-25,75.2375,75.6325,71.5325,72.02,69.6076,230673600,2020,2,25,Tuesday,4.1
2020-02-26,71.6325,74.47,71.625,73.1625,70.7118,198054800,2020,2,26,Wednesday,2.845
2020-02-27,70.275,71.5,68.24,68.38,66.0895,320605600,2020,2,27,Thursday,3.26
2020-02-28,64.315,69.6025,64.0925,68.34,66.0509,426510000,2020,2,28,Friday,5.51
2020-03-02,70.57,75.36,69.43,74.7025,72.2002,341397200,2020,3,2,Monday,5.93
2020-03-03,75.9175,76.0,71.45,72.33,69.9072,319475600,2020,3,3,Tuesday,4.55
2020-03-04,74.11,75.85,73.2825,75.685,73.1498,219178400,2020,3,4,Wednesday,2.5675
2020-03-05,73.88,74.8875,72.8525,73.23,70.7771,187572800,2020,3,5,Thursday,2.035
2020-03-06,70.5,72.705,70.3075,72.2575,69.8371,226176800,2020,3,6,Friday,2.3975
2020-03-09,65.9375,69.5225,65.75,66.5425,64.3136,286744800,2020,3,9,Monday,3.7725
2020-03-10,69.285,71.61,67.3425,71.335,68.9455,285290000,2020,3,10,Tuesday,4.2675
2020-03-11,69.3475,70.305,67.965,68.8575,66.551,255598800,2020,3,11,Wednesday,2.34
2020-03-12,63.985,67.5,62.0,62.0575,59.9788,418474000,2020,3,12,Thursday,5.5
2020-03-13,66.2225,69.98,63.2375,69.4925,67.1647,370732000,2020,3,13,Friday,6.7425
2020-03-16,60.4875,64.77,60.0,60.5525,58.5242,322423600,2020,3,16,Monday,4.77
2020-03-17,61.8775,64.4025,59.6,63.215,61.0975,324056000,2020,3,17,Tuesday,4.8025
2020-03-18,59.9425,62.5,59.28,61.6675,59.6019,300233600,2020,3,18,Wednesday,3.22
2020-03-19,61.8475,63.21,60.6525,61.195,59.1452,271857200,2020,3,19,Thursday,2.5575
2020-03-20,61.795,62.9575,57.0,57.31,55.3903,401693200,2020,3,20,Friday,5.9575
2020-03-23,57.02,57.125,53.1525,56.0925,54.2136,336752800,2020,3,23,Monday,3.9725
2020-03-24,59.09,61.9225,58.575,61.72,59.6526,287531200,2020,3,24,Tuesday,3.3475
2020-03-25,62.6875,64.5625,61.075,61.38,59.324,303602000,2020,3,25,Wednesday,3.4875
2020-03-26,61.63,64.67,61.59,64.61,62.4458,252087200,2020,3,26,Thursday,3.08
2020-03-27,63.1875,63.9675,61.7625,61.935,59.8604,204216800,2020,3,27,Friday,2.205
2020-03-30,62.685,63.88,62.35,63.7025,61.5687,167976400,2020,3,30,Monday,1.53
2020-03-31,63.9,65.6225,63.0,63.5725,61.4431,197002000,2020,3,31,Tuesday,2.6225
2020-04-01,61.625,62.18,59.7825,60.2275,58.2101,176218400,2020,4,1,Wednesday,2.3975
2020-04-02,60.085,61.2875,59.225,61.2325,59.1814,165934000,2020,4,2,Thursday,2.0625
2020-04-03,60.7,61.425,59.7425,60.3525,58.3309,129880000,2020,4,3,Friday,1.6825
2020-04-06,62.725,65.7775,62.345,65.6175,63.4196,201820400,2020,4,6,Monday,3.4325
2020-04-07,67.7,67.925,64.75,64.8575,62.685,202887200,2020,4,7,Tuesday,3.175
2020-04-08,65.685,66.8425,65.3075,66.5175,64.2894,168895200,2020,4,8,Wednesday,1.535
2020-04-09,67.175,67.5175,66.175,66.9975,64.7533,161834800,2020,4,9,Thursday,1.3425
2020-04-13,67.0775,68.425,66.4575,68.3125,66.0243,131022800,2020,4,13,Monday,1.9675
2020-04-14,70.0,72.0625,69.5125,71.7625,69.3587,194994800,2020,4,14,Tuesday,2.55
2020-04-15,70.6,71.5825,70.1575,71.1075,68.7256,131154400,2020,4,15,Wednesday,1.425
