Date,Open,High,Low,Close,Adj_Close,Volume,Year,Month,Day,Weekday,Daily_Range
2018-11-09,110.85,111.45,108.76,109.57,101.8454,32039200,2018,11,9,Friday,2.69
2018-11-12,109.42,109.96,106.1,106.87,99.3357,33621800,2018,11,12,Monday,3.86
2018-11-13,107.55,108.74,106.64,106.94,99.4008,35374600,2018,11,13,Tuesday,2.1
2018-11-14,108.1,108.26,104.47,104.97,97.9912,39495100,2018,11,14,Wednesday,3.79
2018-11-15,104.99,107.8,103.91,107.28,100.1476,38505200,2018,11,15,Thursday,3.89
2018-11-16,107.08,108.88,106.8,108.29,101.0904,33502100,2018,11,16,Friday,2.08
2018-11-19,108.27,108.56,103.55,104.62,97.6645,44773900,2018,11,19,Monday,5.01
2018-11-20,101.8,102.97,99.35,101.71,94.9479,64052500,2018,11,20,Tuesday,3.62
2018-11-21,103.6,104.43,102.24,103.11,96.2548,28130600,2018,11,21,Wednesday,2.19
2018-11-23,102.17,103.81,102.0,103.07,96.2175,13823100,2018,11,23,Friday,1.81
2018-11-26,104.79,106.63,104.58,106.47,99.3915,32336200,2018,11,26,Monday,2.05
2018-11-27,106.27,107.33,105.36,107.14,100.0169,29124500,2018,11,27,Tuesday,1.97
2018-11-28,107.89,111.33,107.86,111.12,103.7323,46788500,2018,11,28,Wednesday,3.47
2018-11-29,110.33,111.12,109.03,110.19,102.8642,28123200,2018,11,29,Thursday,2.09
2018-11-30,110.7,110.97,109.36,110.89,103.5176,33665600,2018,11,30,Friday,1.61
2018-12-03,113.0,113.42,110.73,112.09,104.6378,34732800,2018,12,3,Monday,2.69
2018-12-04,111.94,112.64,108.21,108.52,101.3052,45197000,2018,12,4,Tuesday,4.43
2018-12-06,105.82,109.24,105.0,109.19,101.9307,49107400,2018,12,6,Thursday,4.24
2018-12-07,108.38,109.45,104.3,104.82,97.8512,45044900,2018,12,7,Friday,5.15
2018-12-10,104.8,107.98,103.89,107.59,100.437,40801500,2018,12,10,Monday,4.09
2018-12-11,109.8,110.95,107.44,108.59,101.3705,42381900,2018,12,11,Tuesday,3.51
2018-12-12,110.89,111.27,109.04,109.08,101.8279,36183000,2018,12,12,Wednesday,2.23
2018-12-13,109.58,110.87,108.63,109.45,102.1733,31333400,2018,12,13,Thursday,2.24
2018-12-14,108.25,109.26,105.5,106.03,98.9807,47043100,2018,12,14,Friday,3.76
2018-12-17,105.41,105.8,101.71,102.89,96.0495,56957300,2018,12,17,Monday,4.09
2018-12-18,103.75,104.51,102.52,103.97,97.0577,49319200,2018,12,18,Tuesday,1.99
2018-12-19,103.65,106.88,101.35,103.69,96.7963,68198200,2018,12,19,Wednesday,5.53
2018-12-20,103.05,104.31,98.78,101.51,94.7612,70334200,2018,12,20,Thursday,5.53
2018-12-21,101.63,103.0,97.46,98.23,91.6993,111242100,2018,12,21,Friday,5.54
2018-12-24,97.68,97.97,93.98,94.13,87.8719,43935200,2018,12,24,Monday,3.99
2018-12-26,95.14,100.69,93.96,100.56,93.8744,51634800,2018,12,26,Wednesday,6.73
2018-12-27,99.3,101.19,96.4,101.18,94.4532,49498500,2018,12,27,Thursday,4.79
2018-12-28,102.09,102.41,99.52,100.39,93.7157,38196300,2018,12,28,Friday,2.89
2018-12-31,101.29,102.4,100.44,101.57,94.8172,33173800,2018,12,31,Monday,1.96
2019-01-02,99.55,101.75,98.94,101.12,94.3971,35329300,2019,1,2,Wednesday,2.81
2019-01-03,100.1,100.19,97.2,97.4,90.9245,42579100,2019,1,3,Thursday,2.99
2019-01-04,99.72,102.51,98.93,101.93,95.1533,44060600,2019,1,4,Friday,3.58
2019-01-07,101.64,103.27,100.98,102.06,95.2746,35656100,2019,1,7,Monday,2.29
2019-01-08,103.04,103.97,101.71,102.8,95.9655,31514400,2019,1,8,Tuesday,2.26
2019-01-09,103.86,104.88,103.24,104.27,97.3377,32280800,2019,1,9,Wednesday,1.64
2019-01-10,103.22,103.75,102.38,103.6,96.7123,30067600,2019,1,10,Thursday,1.37
2019-01-11,103.19,103.44,101.64,102.8,95.9655,28314200,2019,1,11,Friday,1.8
2019-01-14,101.9,102.87,101.26,102.05,95.2653,28437100,2019,1,14,Monday,1.61
2019-01-15,102.51,105.05,101.88,105.01,98.0285,31587600,2019,1,15,Tuesday,3.17
2019-01-16,105.26,106.26,104.96,105.38,98.3739,29853900,2019,1,16,Wednesday,1.3
2019-01-17,105.0,106.63,104.76,106.12,99.0647,28393000,2019,1,17,Thursday,1.87
2019-01-18,107.46,107.9,105.91,107.71,100.549,37427600,2019,1,18,Friday,1.99
2019-01-22,106.75,107.1,104.86,105.68,98.654,32371300,2019,1,22,Tuesday,2.24
2019-01-23,106.12,107.04,105.34,106.71,99.6155,25874300,2019,1,23,Wednesday,1.7
2019-01-24,106.86,107.0,105.34,106.2,99.1394,23164800,2019,1,24,Thursday,1.66
2019-01-25,107.24,107.88,106.2,107.17,100.0449,31225600,2019,1,25,Friday,1.68
2019-01-28,106.26,106.48,104.66,105.08,98.0939,29476700,2019,1,28,Monday,1.82
2019-01-29,104.88,104.97,102.17,102.94,96.0961,31490500,2019,1,29,Tuesday,2.8
2019-01-30,104.62,106.38,104.33,106.38,99.3074,49471900,2019,1,30,Wednesday,2.05
2019-01-31,103.8,105.22,103.18,104.43,97.4871,55636400,2019,1,31,Thursday,2.04
2019-02-01,103.78,104.1,102.35,102.78,95.9468,35535700,2019,2,1,Friday,1.75
2019-02-04,102.87,105.8,102.77,105.74,98.71,31315100,2019,2,4,Monday,3.03
2019-02-05,106.06,107.27,105.96,107.22,100.0916,27325400,2019,2,5,Tuesday,1.31
2019-02-06,107.0,107.0,105.53,106.03,98.9807,20609800,2019,2,6,Wednesday,1.47
